,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross,year
1172,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",5.7,42154,Insidious: The Last Key,Uni.,67700000.0,100100000,2018
1173,tt5726616,Call Me by Your Name,Call Me by Your Name,2017,132.0,"Drama,Romance",7.9,153936,Call Me by Your Name,SPC,18100000.0,23800000,2017
1174,tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",5.2,11629,The Possession of Hannah Grace,SGem,14800000.0,28200000,2018
1175,tt5735464,Master,Ma-seu-teo,2016,143.0,"Action,Crime",6.6,1519,Master,CJ,597000.0,51000000,2016
1176,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193,Skyscraper,Uni.,68400000.0,236400000,2018
1177,tt5776858,Phantom Thread,Phantom Thread,2017,130.0,"Drama,Romance",7.5,86061,Phantom Thread,Focus,21200000.0,26600000,2017
1178,tt5814060,The Nun,The Nun,2018,96.0,"Horror,Mystery,Thriller",5.4,89254,The Nun,WB (NL),117500000.0,248100000,2018
1179,tt5825380,Wonder Wheel,Wonder Wheel,2017,101.0,Drama,6.2,19782,Wonder Wheel,Amazon,1400000.0,14500000,2017
1180,tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"Action,Drama,Sci-Fi",6.1,30586,Hotel Artemis,Global Road,6700000.0,6000000,2018
1181,tt5848272,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112.0,"Adventure,Animation,Comedy",7.1,85694,Ralph Breaks the Internet,BV,201100000.0,328100000,2018
1182,tt5884230,Brad's Status,Brad's Status,2017,102.0,"Comedy,Drama,Music",6.5,13259,Brad's Status,Annapurna,2100000.0,1700000,2017
1183,tt5918090,I Am Not Madame Bovary,Wo bu shi Pan Jin Lian,2016,128.0,"Comedy,Drama",6.9,1755,I Am Not Madame Bovary,WGUSA,437000.0,70400000,2016
1184,tt5929754,Wildlife,Wildlife,2018,105.0,Drama,6.9,14146,Wildlife,IFC,1100000.0,2000000,2018
1185,tt5935704,Padmaavat,Padmaavat,2018,164.0,"Drama,History,Romance",7.0,23376,Padmaavat,VPD,11800000.0,11100000,2018
1186,tt5956100,Tiger Zinda Hai,Tiger Zinda Hai,2017,161.0,"Action,Adventure,Thriller",6.1,18928,Tiger Zinda Hai,Yash,5600000.0,81800000,2017
1187,tt5969696,The Battleship Island,Gunhamdo,2017,132.0,"Action,Drama,History",7.1,4542,The Battleship Island,CJ,1100000.0,45000000,2017
1188,tt6000478,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632,"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017
1189,tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017,91.0,"Comedy,Family",4.4,5635,Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000,2017
1190,tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048,Kin,LGF,5700000.0,4300000,2018
1191,tt6018306,Last Flag Flying,Last Flag Flying,2017,125.0,"Comedy,Drama,War",6.9,18927,Last Flag Flying,LGF,965000.0,904000,2017
1192,tt6044910,Operation Mekong,Mei Gong he xing dong,2016,124.0,"Action,Adventure,Crime",6.6,3352,Operation Mekong,WGUSA,800000.0,172300000,2016
1193,tt6113488,The Case for Christ,The Case for Christ,2017,112.0,"Biography,Drama",6.2,6495,The Case for Christ,PFR,14700000.0,3000000,2017
1194,tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",5.1,41741,The First Purge,Uni.,69500000.0,67500000,2018
1195,tt6152908,Buddies in India,Buddies in India,2017,99.0,"Action,Comedy",3.7,221,Buddies in India,CL,293000.0,109300000,2017
1196,tt6170484,Monster Hunt 2,Zhuo yao ji 2,2018,110.0,"Adventure,Comedy,Sci-Fi",5.3,991,Monster Hunt 2,LGF,706000.0,361000000,2018
1197,tt6175078,Luck-Key,Leokki,2016,112.0,"Action,Comedy,Crime",6.9,1311,Luck-Key,JBG,467000.0,47700000,2016
1198,tt6182908,Smallfoot,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",6.7,23295,Smallfoot,WB,83200000.0,130900000,2018
1199,tt6238896,Earth: One Amazing Day,Earth: One Amazing Day,2017,95.0,"Documentary,Family",7.8,1908,Earth: One Amazing Day,BBC,81300.0,11600000,2017
1200,tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855,Vice,Annapurna,47800000.0,28200000,2018
1201,tt6272828,Mubarakan,Mubarakan,2017,156.0,"Comedy,Romance",5.6,2989,Mubarakan,Sony,759000.0,12100000,2017
1202,tt6277440,Badrinath Ki Dulhania,Badrinath Ki Dulhania,2017,139.0,"Comedy,Drama,Romance",6.2,8584,Badrinath Ki Dulhania,FIP,2000000.0,23200000,2017
1203,tt6288250,Patti Cake$,Patti Cake$,2017,109.0,"Drama,Music",6.7,8581,Patti Cake$,FoxS,800000.0,682000,2017
1204,tt6294822,The Post,The Post,2017,116.0,"Biography,Drama,History",7.2,108017,The Post,Fox,81900000.0,97900000,2017
1205,tt6306064,Adrift,Adrift,2018,96.0,"Action,Adventure,Biography",6.6,34115,Adrift,STX,31400000.0,28500000,2018
1206,tt6322922,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,2017,98.0,Documentary,6.3,6752,An Inconvenient Sequel: Truth to Power,Par.,3500000.0,1900000,2017
1207,tt6333056,City of Ghosts,City of Ghosts,2017,92.0,"Documentary,War",7.4,2925,City of Ghosts,IFC,128000.0,100000,2017
1208,tt6343314,Creed II,Creed II,2018,130.0,"Drama,Sport",7.2,72503,Creed II,MGM,115700000.0,98300000,2018
1209,tt6352548,Poster Boys,Poster Boys,2017,128.0,Comedy,5.6,1234,Poster Boys,Sony,97000.0,2400000,2017
1210,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,104.0,"Adventure,Comedy",5.5,33056,A Bad Moms Christmas,STX,72100000.0,58400000,2017
1211,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama",4.9,6805,Proud Mary,SGem,20900000.0,876000,2018
1212,tt6452574,Sanju,Sanju,2018,155.0,"Biography,Drama",7.9,40473,Sanju,FIP,7900000.0,63600000,2018
1213,tt6461514,Duckweed,Cheng feng po lang,2017,102.0,"Comedy,Drama,Fantasy",6.5,1010,Duckweed,CL,472000.0,150600000,2017
1214,tt6466464,The Monkey King 3,Xi you ji zhi nü er guo,2018,114.0,"Action,Adventure,Fantasy",5.5,973,The Monkey King 3,WGUSA,187000.0,114900000,2018
1215,tt6485776,Golden Slumber,Gol-deun seul-leom-beo,2018,108.0,"Action,Thriller",5.9,384,Golden Slumber,CJ,94500.0,10600000,2018
1216,tt6499752,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",7.6,104978,Upgrade,BH Tilt,12000000.0,2400000,2018
1217,tt6573444,Human Flow,Human Flow,2017,140.0,Documentary,6.9,1980,Human Flow,Magn.,528000.0,1300000,2017
1218,tt6580564,102 Not Out,102 Not Out,2018,102.0,"Comedy,Drama",7.5,4802,102 Not Out,Sony,1300000.0,10900000,2018
1219,tt6644200,A Quiet Place,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",7.6,305031,A Quiet Place,Par.,188000000.0,152900000,2018
1220,tt6663582,The Spy Who Dumped Me,The Spy Who Dumped Me,2018,117.0,"Action,Adventure,Comedy",6.0,47869,The Spy Who Dumped Me,LGF,33600000.0,41800000,2018
1221,tt6769280,Time Freak,Time Freak,2018,104.0,"Comedy,Drama,Romance",5.7,3455,Time Freak,Grindstone,10000.0,256000,2018
1222,tt6772950,Truth or Dare,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621,Truth or Dare,Uni.,41400000.0,53900000,2018
1223,tt6791096,I Feel Pretty,I Feel Pretty,2018,110.0,"Comedy,Romance",5.4,39936,I Feel Pretty,STX,48800000.0,45700000,2018
1224,tt6802308,The 15:17 to Paris,The 15:17 to Paris,2018,94.0,"Biography,Drama,Thriller",5.2,21880,The 15:17 to Paris,WB,36300000.0,20800000,2018
1225,tt6843812,Baaghi 2,Baaghi 2,2018,137.0,"Action,Thriller",5.0,7344,Baaghi 2,FIP,1300000.0,29900000,2018
1226,tt6850820,Peppermint,Peppermint,2018,101.0,"Action,Crime,Drama",6.5,35854,Peppermint,STX,35400000.0,18400000,2018
1227,tt6878038,A Taxi Driver,Taeksi woonjunsa,2017,137.0,"Action,Drama,History",7.8,9301,A Taxi Driver,WGUSA,1500000.0,80100000,2017
1228,tt6878882,Operation Red Sea,Hong hai xing dong,2018,142.0,"Action,Drama,Thriller",6.7,4624,Operation Red Sea,WGUSA,1500000.0,577700000,2018
1229,tt6911608,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,2018,114.0,"Comedy,Musical,Romance",6.7,60355,Mamma Mia! Here We Go Again,Uni.,120600000.0,274400000,2018
1230,tt6921996,Johnny English Strikes Again,Johnny English Strikes Again,2018,89.0,"Action,Adventure,Comedy",6.2,46932,Johnny English Strikes Again,Uni.,4400000.0,154500000,2018
1231,tt6966692,Green Book,Green Book,2018,130.0,"Biography,Comedy,Drama",8.3,204972,Green Book,Uni.,85100000.0,234700000,2018
1232,tt7008872,Boy Erased,Boy Erased,2018,115.0,"Biography,Drama",7.0,18768,Boy Erased,Focus,6800000.0,5000000,2018
1233,tt7040874,A Simple Favor,A Simple Favor,2018,117.0,"Comedy,Crime,Drama",6.9,83338,A Simple Favor,LGF,53500000.0,44100000,2018
1234,tt7064498,Return of the Hero,Le retour du héros,2018,90.0,"Comedy,History",6.4,2196,Return of the Hero,Distrib.,37100.0,7300000,2018
1235,tt7074886,The Front Runner,The Front Runner,2018,113.0,"Biography,Drama,History",6.2,6372,The Front Runner,Sony,2000000.0,1200000,2018
1236,tt7108976,Detective K: Secret of the Living Dead,Jo-seon-myeong-tamjeong: Heupyeolgoemaui bimil,2018,120.0,"Comedy,Crime",6.1,269,Detective K: Secret of the Living Dead,WGUSA,104000.0,18500000,2018
1237,tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018,119.0,"Drama,Romance",7.2,25512,If Beale Street Could Talk,Annapurna,14900000.0,5700000,2018
1238,tt7131870,Wolf Warrior 2,Zhan lang II,2017,123.0,"Action,Drama,Thriller",6.2,5684,Wolf Warrior 2,HC,2700000.0,867600000,2017
1239,tt7137380,Destroyer,Destroyer,2018,121.0,"Action,Crime,Drama",6.2,13683,Destroyer,Annapurna,1500000.0,4000000,2018
1240,tt7153766,Unsane,Unsane,2018,98.0,"Drama,Horror,Mystery",6.4,32049,Unsane,BST,7700000.0,6600000,2018
1241,tt7242142,Blindspotting,Blindspotting,2018,95.0,"Comedy,Crime,Drama",7.4,17165,Blindspotting,LG/S,4300000.0,530000,2018
1242,tt7334528,Uncle Drew,Uncle Drew,2018,103.0,"Comedy,Sport",5.7,9739,Uncle Drew,LG/S,42500000.0,4200000,2018
1243,tt7349662,BlacKkKlansman,BlacKkKlansman,2018,135.0,"Biography,Crime,Drama",7.5,149005,BlacKkKlansman,Focus,49300000.0,44000000,2018
1244,tt7388562,"Paul, Apostle of Christ","Paul, Apostle of Christ",2018,108.0,"Adventure,Biography,Drama",6.7,5662,"Paul, Apostle of Christ",Affirm,17600000.0,5500000,2018
1245,tt7401588,Instant Family,Instant Family,2018,118.0,"Comedy,Drama",7.4,46728,Instant Family,Par.,67400000.0,53200000,2018
1246,tt7535780,The Great Wall,The Great Wall,2017,72.0,Documentary,6.5,24,The Great Wall,Uni.,45500000.0,289400000,2017
1247,tt7668870,Searching,Searching,2018,102.0,"Drama,Mystery,Thriller",7.7,97991,Searching,SGem,26000000.0,49400000,2018
1248,tt7690638,Soorma,Soorma,2018,131.0,"Biography,Drama,Sport",7.4,3606,Soorma,Sony,390000.0,6200000,2018
1249,tt7752454,Detective Chinatown 2,Tang ren jie tan an 2,2018,121.0,"Action,Comedy,Mystery",6.1,1250,Detective Chinatown 2,WB,2000000.0,542100000,2018
1250,tt7784604,Hereditary,Hereditary,2018,127.0,"Drama,Horror,Mystery",7.3,151571,Hereditary,A24,44100000.0,35300000,2018
1251,tt7959026,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",7.1,58955,The Mule,WB,103800000.0,68700000,2018
1252,tt8097306,Nobody's Fool,Nobody's Fool,2018,110.0,"Comedy,Drama,Romance",4.6,3618,Nobody's Fool,Par.,31700000.0,1800000,2018
1253,tt8404272,How Long Will I Love U,Chao shi kong tong ju,2018,101.0,Romance,6.5,607,How Long Will I Love U,WGUSA,747000.0,82100000,2018
1254,tt9151704,Burn the Stage: The Movie,Burn the Stage: The Movie,2018,84.0,"Documentary,Music",8.8,2067,Burn the Stage: The Movie,Trafalgar,4200000.0,16100000,2018
